TIEMPO,ADC,DAC
2.461,0.982,0.995
2.462,0.982,1.000
2.463,0.985,1.000
2.464,0.986,1.000
2.465,0.991,0.988
2.466,0.986,0.983
2.467,0.985,0.975
2.468,0.981,0.964
2.469,0.978,0.939
2.47,0.969,0.893
2.471,0.952,0.808
2.472,0.919,0.651
2.473,0.860,0.353
2.474,0.746,0.000
2.475,0.592,0.000
2.476,0.522,0.000
2.477,0.451,0.000
2.478,0.400,0.000
2.479,0.350,0.000
2.48,0.307,0.000
2.481,0.268,0.053
2.482,0.250,0.000
2.483,0.209,0.000
2.484,0.183,0.007
2.485,0.163,0.000
2.486,0.141,0.000
2.487,0.124,0.000
2.488,0.109,0.002
2.489,0.095,0.000
2.49,0.083,0.000
2.491,0.073,0.000
2.492,0.063,0.009
2.493,0.058,0.000
2.494,0.050,0.000
2.495,0.043,0.000
2.496,0.038,0.009
2.497,0.036,0.000
2.498,0.029,0.000
2.499,0.027,0.000
2.5,0.023,0.008
2.501,0.022,0.006
2.502,0.020,0.000
2.503,0.017,0.000
2.504,0.013,0.000
2.505,0.015,0.000
2.506,0.010,0.003
2.507,0.011,0.000
2.508,0.009,0.000
2.509,0.007,0.000
2.51,0.006,0.001
2.511,0.006,0.000
2.512,0.003,0.003
2.513,0.005,0.000
2.514,0.006,0.000
2.515,0.003,0.000
2.516,0.003,0.000
2.517,0.002,0.000
2.518,0.002,0.000
2.519,0.001,0.000
2.52,0.001,0.000
2.521,0.001,0.000
2.522,0.001,0.000
2.523,0.000,0.000
2.524,0.001,0.000
2.525,0.000,0.000
2.526,0.000,0.000
2.527,0.000,0.000
2.528,0.000,0.000
2.529,0.000,0.000
2.53,0.000,0.000
2.531,0.000,0.000
2.532,0.000,0.001
2.533,0.000,0.001
2.534,0.000,0.001
2.535,0.000,0.001
2.536,0.000,0.001
2.537,0.001,0.000
2.538,0.000,0.000
2.539,0.000,0.000
2.54,0.000,0.001
2.541,0.000,0.001
2.542,0.000,0.001
2.543,0.000,0.001
2.544,0.000,0.001
2.545,0.000,0.001
2.546,0.001,0.000
2.547,0.000,0.000
2.548,0.000,0.000
2.549,0.000,0.000
2.55,0.000,0.000
2.551,0.000,0.001
2.552,0.000,0.004
2.553,0.000,0.007
2.554,0.002,0.014
2.555,0.004,0.025
2.556,0.009,0.047
2.557,0.016,0.089
2.558,0.033,0.167
2.559,0.063,0.308
2.56,0.116,0.581
2.561,0.217,1.000
2.562,0.391,1.000
2.563,0.463,1.000
2.564,0.528,1.000
2.565,0.586,1.000
2.566,0.638,1.000
2.567,0.683,0.999
2.568,0.721,1.000
2.569,0.756,1.000
2.57,0.786,1.000
2.571,0.813,0.991
2.572,0.833,1.000
2.573,0.856,1.000
2.574,0.873,1.000
2.575,0.889,0.986
2.576,0.898,1.000
2.577,0.913,1.000
2.578,0.924,1.000
2.579,0.933,0.987
2.58,0.937,1.000
2.581,0.947,1.000
2.582,0.953,1.000
2.583,0.958,0.988
2.584,0.960,0.992
2.585,0.964,1.000
2.586,0.969,1.000
2.587,0.972,1.000
2.588,0.976,1.000
2.589,0.979,0.999
2.59,0.980,1.000
2.591,0.982,1.000
2.592,0.985,1.000
2.593,0.987,0.997
2.594,0.987,1.000
2.595,0.988,1.000
2.596,0.989,1.000
2.597,0.991,0.999
2.598,0.992,0.999
2.599,0.992,1.000
2.6,0.993,1.000
2.601,0.994,1.000
2.602,0.995,1.000
2.603,0.995,1.000
2.604,0.996,1.000
2.605,0.996,0.999
2.606,0.997,1.000
2.607,0.996,1.000
2.608,0.996,1.000
2.609,0.996,1.000
2.61,0.997,1.000
2.611,0.999,0.993
2.612,0.996,0.978
2.613,0.990,0.958
2.614,0.984,0.920
2.615,0.968,0.851
2.616,0.944,0.717
2.617,0.894,0.463
2.618,0.796,0.000
2.619,0.618,0.000
2.62,0.545,0.000
2.621,0.478,0.000
2.622,0.419,0.000
2.623,0.366,0.000
2.624,0.320,0.019
2.625,0.285,0.000
2.626,0.246,0.000
2.627,0.216,0.000
2.628,0.188,0.025
2.629,0.172,0.000
2.63,0.146,0.000
2.631,0.129,0.000
2.632,0.112,0.027
2.633,0.106,0.000
2.634,0.088,0.000
2.635,0.077,0.004
2.636,0.069,0.000
2.637,0.060,0.000
2.638,0.052,0.000
2.639,0.046,0.002
2.64,0.042,0.000
2.641,0.035,0.000
2.642,0.031,0.000
2.643,0.028,0.001
2.644,0.024,0.000
2.645,0.021,0.000
2.646,0.018,0.000
2.647,0.016,0.001
2.648,0.014,0.000
2.649,0.013,0.000
2.65,0.011,0.000
2.651,0.009,0.000
2.652,0.008,0.003
2.653,0.008,0.003
2.654,0.007,0.000
2.655,0.006,0.000
2.656,0.005,0.000
2.657,0.004,0.000
2.658,0.003,0.003
2.659,0.004,0.000
2.66,0.003,0.000
2.661,0.002,0.000
2.662,0.002,0.000
2.663,0.002,0.000
2.664,0.001,0.000
2.665,0.001,0.000
2.666,0.003,0.000
2.667,0.002,0.000
2.668,0.000,0.002
2.669,0.001,0.002
2.67,0.002,0.012
2.671,0.004,0.021
2.672,0.008,0.037
2.673,0.014,0.066
2.674,0.025,0.125
2.675,0.047,0.233
2.676,0.087,0.435
2.677,0.165,0.816
2.678,0.311,1.000
2.679,0.427,1.000
2.68,0.496,1.000
2.681,0.558,1.000
2.682,0.613,1.000
2.683,0.661,1.000
2.684,0.703,1.000
2.685,0.740,1.000
2.686,0.773,0.955
2.687,0.787,1.000
2.688,0.822,1.000
2.689,0.843,0.993
2.69,0.861,1.000
2.691,0.878,1.000
2.692,0.894,1.000
2.693,0.907,0.990
2.694,0.914,1.000
2.695,0.927,1.000
2.696,0.936,1.000
2.697,0.944,0.988
2.698,0.947,1.000
2.699,0.956,1.000
2.7,0.960,1.000
2.701,0.965,0.989
2.702,0.966,0.992
2.703,0.970,1.000
2.704,0.974,1.000
2.705,0.978,1.000
2.706,0.980,1.000
2.707,0.982,0.997
2.708,0.983,1.000
2.709,0.986,1.000
2.71,0.987,1.000
2.711,0.989,1.000
2.712,0.990,0.998
2.713,0.990,1.000
2.714,0.992,1.000
2.715,0.993,0.996
2.716,0.992,0.997
2.717,0.993,0.998
2.718,0.993,1.000
2.719,0.994,1.000
2.72,0.995,1.000
2.721,0.995,1.000
2.722,0.996,1.000
2.723,0.996,1.000
2.724,0.996,1.000
2.725,0.997,0.997
2.726,0.996,0.996
2.727,0.996,0.993
2.728,0.995,0.987
2.729,0.993,0.977
2.73,0.989,0.959
2.731,0.983,0.921
2.732,0.968,0.856
2.733,0.944,0.729
2.734,0.897,0.488
2.735,0.806,0.032
2.736,0.627,0.000
2.737,0.549,0.000
2.738,0.481,0.000
2.739,0.422,0.000
2.74,0.370,0.000
2.741,0.323,0.000
2.742,0.283,0.000
2.743,0.247,0.000
2.744,0.217,0.000
2.745,0.188,0.037
2.746,0.176,0.000
2.747,0.148,0.000
2.748,0.128,0.008
2.749,0.116,0.000
2.75,0.100,0.000
2.751,0.087,0.000
2.752,0.077,0.004
2.753,0.068,0.000
2.754,0.059,0.000
2.755,0.051,0.000
2.756,0.045,0.004
2.757,0.042,0.000
2.758,0.036,0.000
2.759,0.031,0.000
2.76,0.027,0.004
2.761,0.025,0.000
2.762,0.021,0.000
2.763,0.019,0.000
2.764,0.016,0.003
2.765,0.016,0.000
2.766,0.012,0.000
2.767,0.012,0.000
2.768,0.009,0.003
2.769,0.010,0.000
2.77,0.008,0.000
2.771,0.007,0.000
2.772,0.006,0.001
2.773,0.006,0.000
2.774,0.005,0.000
2.775,0.004,0.000
2.776,0.003,0.003
2.777,0.004,0.002
2.778,0.003,0.003
2.779,0.003,0.000
2.78,0.003,0.000
2.781,0.002,0.000
2.782,0.001,0.000
2.783,0.001,0.000
2.784,0.001,0.000
2.785,0.001,0.000
2.786,0.000,0.002
2.787,0.001,0.000
2.788,0.001,0.000
2.789,0.000,0.000
2.79,0.001,0.000
2.791,0.002,0.000
2.792,0.000,0.001
2.793,0.000,0.001
2.794,0.000,0.001
2.795,0.002,0.000
2.796,0.000,0.000
2.797,0.000,0.000
2.798,0.003,0.000
2.799,0.000,0.000
2.8,0.000,0.001
2.801,0.000,0.001
2.802,0.001,0.000
2.803,0.000,0.000
2.804,0.000,0.000
2.805,0.000,0.000
2.806,0.000,0.000
2.807,0.000,0.001
2.808,0.000,0.004
2.809,0.000,0.007
2.81,0.003,0.012
2.811,0.005,0.017
2.812,0.006,0.033
2.813,0.012,0.059
2.814,0.023,0.109
2.815,0.042,0.202
2.816,0.077,0.376
2.817,0.142,0.704
2.818,0.268,1.000
2.819,0.409,1.000
2.82,0.479,1.000
2.821,0.544,1.000
2.822,0.601,1.000
2.823,0.650,1.000
2.824,0.694,1.000
2.825,0.732,0.970
2.826,0.756,1.000
2.827,0.791,1.000
2.828,0.818,1.000
2.829,0.839,0.969
2.83,0.851,1.000
2.831,0.874,1.000
2.832,0.890,0.997
2.833,0.903,1.000
2.834,0.914,1.000
2.835,0.925,1.000
2.836,0.935,0.993
2.837,0.940,1.000
2.838,0.949,1.000
2.839,0.955,1.000
2.84,0.960,0.992
2.841,0.962,1.000
2.842,0.968,1.000
2.843,0.972,0.999
2.844,0.974,1.000
2.845,0.977,1.000
2.846,0.980,1.000
2.847,0.982,1.000
2.848,0.985,0.996
2.849,0.985,0.998
2.85,0.987,1.000
2.851,0.989,1.000
2.852,0.989,1.000
2.853,0.992,0.998
2.854,0.991,1.000
2.855,0.992,1.000
2.856,0.992,1.000
2.857,0.994,0.996
2.858,0.993,0.998
2.859,0.994,1.000
2.86,0.992,1.000
2.861,0.995,1.000
2.862,0.996,0.997
2.863,0.996,0.996
2.864,0.999,0.983
2.865,0.992,0.969
2.866,0.986,0.945
2.867,0.987,0.872
2.868,0.952,0.760
2.869,0.911,0.556
2.87,0.834,0.155
2.871,0.678,0.000
2.872,0.568,0.000
2.873,0.499,0.000
2.874,0.438,0.000
2.875,0.383,0.000
2.876,0.336,0.000
2.877,0.294,0.000
2.878,0.257,0.000
2.879,0.225,0.034
2.88,0.206,0.000
2.881,0.174,0.000
2.882,0.153,0.000
2.883,0.133,0.036
2.884,0.127,0.014
2.885,0.109,0.000
2.886,0.093,0.000
2.887,0.082,0.000
2.888,0.072,0.000
2.889,0.063,0.000
2.89,0.054,0.011
2.891,0.051,0.000
2.892,0.043,0.000
2.893,0.038,0.000
2.894,0.034,0.008
2.895,0.032,0.001
2.896,0.026,0.000
2.897,0.023,0.000
2.898,0.020,0.000
2.899,0.018,0.000
2.9,0.016,0.000
2.901,0.013,0.000
2.902,0.012,0.000
2.903,0.010,0.000
2.904,0.010,0.000
2.905,0.007,0.002
2.906,0.008,0.000
2.907,0.006,0.000
2.908,0.006,0.000
2.909,0.004,0.000
2.91,0.004,0.000
2.911,0.003,0.000
2.912,0.003,0.000
2.913,0.002,0.000
2.914,0.002,0.000
2.915,0.001,0.000
2.916,0.002,0.000
2.917,0.001,0.000
2.918,0.001,0.000
2.919,0.001,0.000
2.92,0.001,0.000
2.921,0.000,0.000
2.922,0.000,0.000
2.923,0.000,0.001
2.924,0.000,0.001
2.925,0.002,0.000
2.926,0.000,0.000
2.927,0.002,0.000
2.928,0.000,0.000
2.929,0.000,0.000
2.93,0.002,0.000
2.931,0.000,0.001
2.932,0.000,0.001
2.933,0.000,0.001
2.934,0.000,0.004
2.935,0.001,0.005
2.936,0.002,0.006
2.937,0.002,0.009
2.938,0.004,0.016
2.939,0.007,0.025
2.94,0.009,0.048
2.941,0.018,0.085
2.942,0.032,0.159
2.943,0.060,0.297
2.944,0.112,0.557
2.945,0.211,1.000
2.946,0.388,1.000
2.947,0.459,1.000
2.948,0.525,1.000
2.949,0.584,1.000
2.95,0.636,1.000
2.951,0.681,0.993
2.952,0.718,1.000
2.953,0.755,1.000
2.954,0.784,1.000
2.955,0.812,0.982
2.956,0.829,1.000
2.957,0.854,1.000
2.958,0.873,1.000
2.959,0.887,0.981
2.96,0.895,1.000
2.961,0.913,1.000
2.962,0.922,1.000
2.963,0.932,0.984
2.964,0.933,1.000
2.965,0.946,1.000
2.966,0.952,0.999
2.967,0.958,1.000
2.968,0.962,1.000
2.969,0.967,1.000
2.97,0.969,1.000
2.971,0.975,0.985
2.972,0.973,0.984
2.973,0.969,0.995
2.974,0.978,1.000
2.975,0.981,1.000
2.976,0.984,1.000
2.977,0.985,1.000
2.978,0.986,1.000
2.979,0.987,1.000
2.98,0.989,0.999
2.981,0.991,0.999
2.982,0.991,1.000
2.983,0.992,1.000
2.984,0.993,1.000
2.985,0.994,1.000
2.986,0.994,1.000
2.987,0.997,0.994
2.988,0.994,0.990
2.989,0.993,0.982
2.99,0.990,0.971
2.991,0.985,0.952
2.992,0.978,0.913
2.993,0.963,0.839
2.994,0.936,0.701
2.995,0.883,0.441
2.996,0.784,0.000
2.997,0.610,0.000
2.998,0.538,0.000
2.999,0.472,0.000
3.0,0.414,0.000
3.001,0.361,0.000
3.002,0.317,0.010
3.003,0.280,0.000
3.004,0.243,0.000
3.005,0.212,0.000
3.006,0.183,0.025
3.007,0.170,0.000
3.008,0.144,0.000
3.009,0.127,0.000
3.01,0.111,0.021
3.011,0.103,0.000
3.012,0.086,0.000
3.013,0.076,0.000
3.014,0.066,0.000
3.015,0.058,0.000
3.016,0.051,0.000
3.017,0.044,0.001
3.018,0.040,0.000
3.019,0.035,0.000
3.02,0.030,0.000
3.021,0.027,0.000
3.022,0.023,0.007
3.023,0.022,0.003
3.024,0.019,0.000
3.025,0.016,0.000
3.026,0.014,0.000
3.027,0.013,0.000
3.028,0.010,0.000
3.029,0.009,0.000
3.03,0.008,0.000
3.031,0.007,0.000
3.032,0.006,0.000
3.033,0.006,0.000
3.034,0.005,0.000
3.035,0.004,0.000
3.036,0.004,0.000
3.037,0.003,0.000
3.038,0.003,0.000
3.039,0.002,0.001
3.04,0.002,0.000
3.041,0.002,0.000
3.042,0.002,0.000
3.043,0.001,0.000
3.044,0.001,0.000
3.045,0.000,0.001
3.046,0.001,0.000
3.047,0.000,0.000
3.048,0.000,0.000
3.049,0.000,0.000
3.05,0.000,0.000
3.051,0.000,0.000
3.052,0.000,0.000
3.053,0.000,0.000
3.054,0.000,0.000
3.055,0.000,0.000
3.056,0.000,0.000
3.057,0.000,0.001
3.058,0.000,0.001
3.059,0.000,0.001
3.06,0.000,0.001
3.061,0.000,0.001
3.062,0.000,0.001
3.063,0.000,0.001
3.064,0.000,0.001
3.065,0.000,0.001
3.066,0.000,0.006
3.067,0.002,0.008
3.068,0.003,0.015
3.069,0.006,0.026
3.07,0.010,0.045
3.071,0.018,0.082
3.072,0.032,0.152
3.073,0.057,0.286
3.074,0.108,0.535
3.075,0.203,1.000
3.076,0.385,1.000
3.077,0.456,1.000
3.078,0.522,1.000
3.079,0.581,1.000
3.08,0.633,1.000
3.081,0.679,0.982
3.082,0.714,1.000
3.083,0.752,1.000
3.084,0.782,1.000
3.085,0.810,0.976
3.086,0.826,1.000
3.087,0.852,1.000
3.088,0.869,1.000
3.089,0.886,0.974
3.09,0.893,1.000
3.091,0.910,1.000
3.092,0.920,0.997
3.093,0.929,1.000
3.094,0.935,1.000
3.095,0.946,1.000
3.096,0.952,0.999
3.097,0.957,1.000
3.098,0.962,1.000
3.099,0.967,1.000
3.1,0.970,0.995
3.101,0.973,1.000
3.102,0.978,1.000
3.103,0.980,1.000
3.104,0.982,0.996
3.105,0.983,0.997
3.106,0.983,1.000
3.107,0.986,1.000
3.108,0.988,1.000
3.109,0.992,0.996
3.11,0.990,0.999
3.111,0.990,1.000
3.112,0.993,1.000
3.113,0.992,1.000
3.114,0.992,1.000
3.115,0.992,1.000
3.116,0.996,0.998
3.117,0.994,1.000
3.118,0.997,0.997
3.119,0.995,0.998
3.12,0.996,0.999
3.121,0.996,1.000
3.122,0.996,1.000
3.123,0.996,1.000
3.124,0.997,1.000
3.125,0.997,1.000
3.126,0.998,1.000
3.127,0.998,0.998
3.128,0.997,0.998
3.129,0.997,1.000
3.13,0.997,1.000
3.131,0.998,0.998
3.132,0.998,0.995
3.133,0.996,0.992
3.134,0.996,0.985
3.135,0.994,0.969
3.136,0.988,0.940
3.137,0.977,0.882
3.138,0.955,0.781
3.139,0.914,0.590
3.14,0.844,0.229
3.141,0.701,0.000
3.142,0.579,0.000
3.143,0.510,0.000
3.144,0.447,0.000
3.145,0.390,0.000
3.146,0.343,0.000
3.147,0.300,0.000
3.148,0.262,0.000
3.149,0.229,0.000
3.15,0.201,0.000
3.151,0.175,0.000
3.152,0.154,0.005
3.153,0.137,0.000
3.154,0.119,0.000
3.155,0.103,0.000
3.156,0.090,0.006
3.157,0.081,0.000
3.158,0.070,0.000
3.159,0.061,0.000
3.16,0.053,0.009
3.161,0.050,0.000
3.162,0.042,0.000
3.163,0.039,0.000
3.164,0.032,0.008
3.165,0.031,0.000
3.166,0.026,0.000
3.167,0.023,0.000
3.168,0.020,0.000
3.169,0.018,0.000
3.17,0.015,0.000
3.171,0.013,0.000
3.172,0.012,0.003
3.173,0.011,0.000
3.174,0.009,0.000
3.175,0.008,0.000
3.176,0.007,0.002
3.177,0.006,0.002
3.178,0.006,0.000
3.179,0.004,0.000
3.18,0.004,0.000
3.181,0.004,0.000
3.182,0.003,0.000
3.183,0.003,0.000
3.184,0.002,0.001
3.185,0.002,0.000
3.186,0.002,0.000
3.187,0.002,0.000
3.188,0.001,0.000
3.189,0.002,0.000
3.19,0.001,0.000
3.191,0.001,0.000
3.192,0.000,0.003
3.193,0.001,0.006
3.194,0.004,0.004
3.195,0.003,0.004
3.196,0.003,0.004
3.197,0.002,0.007
3.198,0.003,0.010
3.199,0.005,0.012
3.2,0.006,0.021
3.201,0.009,0.036
3.202,0.015,0.065
3.203,0.026,0.118
3.204,0.046,0.220
3.205,0.084,0.409
3.206,0.156,0.767
3.207,0.294,1.000
3.208,0.420,1.000
3.209,0.489,1.000
3.21,0.552,1.000
3.211,0.608,1.000
3.212,0.656,1.000
3.213,0.699,1.000
3.214,0.737,1.000
3.215,0.771,0.926
3.216,0.777,0.955
3.217,0.804,1.000
3.218,0.835,1.000
3.219,0.856,1.000
3.22,0.874,1.000
3.221,0.889,0.994
3.222,0.900,1.000
3.223,0.914,1.000
3.224,0.922,1.000
3.225,0.934,0.992
3.226,0.939,1.000
3.227,0.948,1.000
3.228,0.955,1.000
3.229,0.959,0.992
3.23,0.962,1.000
3.231,0.968,1.000
3.232,0.971,1.000
3.233,0.975,0.990
3.234,0.975,0.992
3.235,0.977,1.000
3.236,0.981,1.000
3.237,0.983,1.000
3.238,0.985,1.000
3.239,0.987,0.996
3.24,0.987,1.000
3.241,0.988,1.000
3.242,0.988,1.000
3.243,0.991,1.000
3.244,0.992,0.998
3.245,0.992,0.999
3.246,0.993,1.000
3.247,0.994,1.000
3.248,0.993,1.000
3.249,0.995,1.000
3.25,0.995,1.000
3.251,0.996,0.998
3.252,0.996,0.997
3.253,0.996,0.996
3.254,0.996,0.993
3.255,0.995,0.987
3.256,0.993,0.977
3.257,0.989,0.959
3.258,0.982,0.926
3.259,0.969,0.865
3.26,0.947,0.748
3.261,0.903,0.526
3.262,0.819,0.108
3.263,0.656,0.000
3.264,0.560,0.000
3.265,0.492,0.000
3.266,0.431,0.000
3.267,0.377,0.000
3.268,0.330,0.000
3.269,0.289,0.000
3.27,0.253,0.000
3.271,0.221,0.011
3.272,0.194,0.000
3.273,0.170,0.000
3.274,0.148,0.000
3.275,0.130,0.016
3.276,0.119,0.000
3.277,0.101,0.000
3.278,0.088,0.000
3.279,0.077,0.017
3.28,0.073,0.000
3.281,0.061,0.000
3.282,0.053,0.000
3.283,0.046,0.000
3.284,0.041,0.000
3.285,0.036,0.000
3.286,0.032,0.003
3.287,0.029,0.000
3.288,0.025,0.000
3.289,0.022,0.000
3.29,0.019,0.001
3.291,0.016,0.000
3.292,0.015,0.000
3.293,0.012,0.000
3.294,0.011,0.001
3.295,0.010,0.000
3.296,0.009,0.000
3.297,0.007,0.000
3.298,0.008,0.000
3.299,0.003,0.006
3.3,0.006,0.012
3.301,0.009,0.015
3.302,0.008,0.025
3.303,0.013,0.040
3.304,0.019,0.068
3.305,0.030,0.122
3.306,0.049,0.224
3.307,0.088,0.411
3.308,0.159,0.765
3.309,0.296,1.000
3.31,0.423,1.000
3.311,0.492,1.000
3.312,0.555,1.000
3.313,0.609,1.000
3.314,0.658,1.000
3.315,0.700,1.000
3.316,0.738,0.998
3.317,0.770,1.000
3.318,0.799,1.000
3.319,0.825,1.000
3.32,0.845,0.991
3.321,0.863,1.000
3.322,0.881,1.000
3.323,0.895,1.000
3.324,0.908,0.990
3.325,0.916,1.000
3.326,0.928,1.000
3.327,0.937,1.000
3.328,0.945,0.988
3.329,0.950,0.996
3.33,0.955,1.000
3.331,0.961,1.000
3.332,0.965,1.000
3.333,0.969,1.000
3.334,0.973,1.000
3.335,0.976,0.995
3.336,0.977,1.000
3.337,0.981,1.000
3.338,0.983,1.000
3.339,0.985,0.995
3.34,0.985,0.999
3.341,0.987,1.000
3.342,0.989,1.000
3.343,0.990,1.000
3.344,0.991,1.000
3.345,0.992,0.999
3.346,0.994,0.999
3.347,0.993,1.000
3.348,0.992,1.000
3.349,0.994,1.000
3.35,0.997,0.997
3.351,0.995,0.998
3.352,0.996,0.999
3.353,0.996,1.000
3.354,0.997,1.000
3.355,0.997,1.000
3.356,0.997,1.000
3.357,0.997,1.000
3.358,0.997,1.000
3.359,0.997,1.000
3.36,0.997,1.000
3.361,0.998,0.998
3.362,0.997,1.000
3.363,0.998,0.998
3.364,0.997,0.998
3.365,0.998,0.993
3.366,0.996,0.988
3.367,0.994,0.978
3.368,0.991,0.960
3.369,0.983,0.925
3.37,0.970,0.860
3.371,0.944,0.741
3.372,0.902,0.512
3.373,0.815,0.078
3.374,0.643,0.000
3.375,0.560,0.000
3.376,0.487,0.000
3.377,0.428,0.000
3.378,0.375,0.000
3.379,0.328,0.000
3.38,0.287,0.000
3.381,0.249,0.000
3.382,0.219,0.000
3.383,0.191,0.000
3.384,0.169,0.000
3.385,0.147,0.000
3.386,0.129,0.004
3.387,0.110,0.000
3.388,0.099,0.000
3.389,0.086,0.000
3.39,0.076,0.005
3.391,0.068,0.000
3.392,0.058,0.000
3.393,0.051,0.000
3.394,0.044,0.007
3.395,0.042,0.000
3.396,0.035,0.000
3.397,0.031,0.000
3.398,0.027,0.005
3.399,0.026,0.000
3.4,0.022,0.000
3.401,0.020,0.000
3.402,0.016,0.006
3.403,0.017,0.002
3.404,0.015,0.000
3.405,0.012,0.000
3.406,0.010,0.000
3.407,0.009,0.000
3.408,0.008,0.000
3.409,0.007,0.000
3.41,0.006,0.000
3.411,0.005,0.000
3.412,0.004,0.000
3.413,0.003,0.000
3.414,0.004,0.000
3.415,0.003,0.000
3.416,0.003,0.000
3.417,0.002,0.000
3.418,0.002,0.000
3.419,0.002,0.000
3.42,0.001,0.001
3.421,0.002,0.000
3.422,0.002,0.000
3.423,0.000,0.000
3.424,0.000,0.000
3.425,0.000,0.000
3.426,0.000,0.000
3.427,0.000,0.001
3.428,0.000,0.001
3.429,0.000,0.001
3.43,0.000,0.001
3.431,0.000,0.001
3.432,0.001,0.000
3.433,0.002,0.000
3.434,0.000,0.000
3.435,0.000,0.000
3.436,0.002,0.000
3.437,0.000,0.000
3.438,0.000,0.000
3.439,0.000,0.001
3.44,0.000,0.001
3.441,0.000,0.001
3.442,0.000,0.001
3.443,0.000,0.001
3.444,0.000,0.001
3.445,0.001,0.000
3.446,0.000,0.000
3.447,0.000,0.001
3.448,0.001,0.000
3.449,0.000,0.000
3.45,0.000,0.000
3.451,0.000,0.000
3.452,0.000,0.000
3.453,0.000,0.001
3.454,0.000,0.004
3.455,0.001,0.005
3.456,0.000,0.011
3.457,0.003,0.019
3.458,0.007,0.033
3.459,0.011,0.062
3.46,0.022,0.117
3.461,0.043,0.218
3.462,0.081,0.412
3.463,0.154,0.775
3.464,0.295,1.000
3.465,0.419,1.000
3.466,0.488,1.000
3.467,0.552,1.000
3.468,0.608,1.000
3.469,0.656,1.000
3.47,0.699,1.000
3.471,0.737,1.000
3.472,0.769,0.934
3.473,0.779,0.969
3.474,0.809,1.000
3.475,0.835,1.000
3.476,0.860,1.000
3.477,0.875,1.000
3.478,0.888,1.000
3.479,0.904,0.974
3.48,0.908,0.989
3.481,0.920,1.000
3.482,0.932,1.000
3.483,0.940,1.000
3.484,0.947,1.000
3.485,0.955,0.999
3.486,0.958,1.000
3.487,0.964,1.000
3.488,0.967,1.000
3.489,0.972,0.999
3.49,0.975,1.000
3.491,0.978,1.000
3.492,0.980,1.000
3.493,0.982,1.000
3.494,0.984,0.998
3.495,0.985,1.000
3.496,0.988,1.000
3.497,0.988,0.999
3.498,0.990,1.000
3.499,0.991,1.000
3.5,0.992,1.000
3.501,0.993,0.997
3.502,0.993,0.998
3.503,0.994,0.999
3.504,0.994,1.000
3.505,0.995,1.000
3.506,0.996,1.000
3.507,0.996,1.000
3.508,0.996,1.000
3.509,0.997,0.998
3.51,0.995,1.000
3.511,0.997,0.999
3.512,0.997,1.000
3.513,0.997,1.000
3.514,0.998,1.000
3.515,0.998,0.998
3.516,0.997,0.998
3.517,0.997,0.998
3.518,0.997,1.000
3.519,0.998,1.000
3.52,0.998,1.000
3.521,0.998,0.998
3.522,0.998,0.995
3.523,0.997,0.989
3.524,0.995,0.979
3.525,0.991,0.961
3.526,0.984,0.928
3.527,0.972,0.862
3.528,0.947,0.741
3.529,0.902,0.508
3.53,0.814,0.072
3.531,0.645,0.000
3.532,0.556,0.000
3.533,0.487,0.000
3.534,0.429,0.000
3.535,0.374,0.000
3.536,0.328,0.000
3.537,0.287,0.000
3.538,0.251,0.000
3.539,0.219,0.000
3.54,0.196,0.043
3.541,0.179,0.002
3.542,0.151,0.000
3.543,0.137,0.000
3.544,0.116,0.000
3.545,0.101,0.000
3.546,0.091,0.000
3.547,0.078,0.009
3.548,0.071,0.000
3.549,0.061,0.000
3.55,0.052,0.000
3.551,0.046,0.009
3.552,0.043,0.000
3.553,0.037,0.000
3.554,0.032,0.000
3.555,0.027,0.000
3.556,0.024,0.000
3.557,0.019,0.000
3.558,0.017,0.000
3.559,0.016,0.000
3.56,0.014,0.000
3.561,0.012,0.000
3.562,0.011,0.000
3.563,0.010,0.000
3.564,0.008,0.005
3.565,0.009,0.005
3.566,0.008,0.002
3.567,0.007,0.000
3.568,0.006,0.000
3.569,0.005,0.000
3.57,0.005,0.000
3.571,0.004,0.000
3.572,0.003,0.000
3.573,0.003,0.000
3.574,0.002,0.001
3.575,0.002,0.000
3.576,0.002,0.000
3.577,0.000,0.003
3.578,0.002,0.004
3.579,0.003,0.004
3.58,0.003,0.004
3.581,0.003,0.004
3.582,0.003,0.004
3.583,0.003,0.004
3.584,0.003,0.004
3.585,0.004,0.002
3.586,0.001,0.003
3.587,0.003,0.001
3.588,0.002,0.000
3.589,0.002,0.000
3.59,0.002,0.000
3.591,0.001,0.000
3.592,0.000,0.000
3.593,0.001,0.000
3.594,0.000,0.000
3.595,0.000,0.000
3.596,0.000,0.000
3.597,0.000,0.000
3.598,0.000,0.001
3.599,0.000,0.001
3.6,0.000,0.000
3.601,0.000,0.000
3.602,0.000,0.000
3.603,0.000,0.000
3.604,0.000,0.001
3.605,0.000,0.001
3.606,0.000,0.001
3.607,0.000,0.001
3.608,0.001,0.001
3.609,0.000,0.000
3.61,0.000,0.001
3.611,0.001,0.000
3.612,0.000,0.004
3.613,0.001,0.005
3.614,0.001,0.006
3.615,0.002,0.007
3.616,0.002,0.013
3.617,0.005,0.021
3.618,0.008,0.035
3.619,0.013,0.064
3.62,0.024,0.119
3.621,0.046,0.217
3.622,0.083,0.408
3.623,0.154,0.766
3.624,0.292,1.000
3.625,0.419,1.000
